id,date,source_medium,sessions,users,new_users,transactions,purchase_revenue,add_to_carts,checkouts,created_at
4620,2026-02-09,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],2,2,0,1,0.01,1,1,2026-03-13 11:33:30.792414+00
4621,2026-02-09,facebook / cpc_[CJ2] [AUTO] [FB + IG] [FRIO] [ADVANTAGE+] [HM] [BR] [18-65+] — Cópia,2,2,1,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4622,2026-02-09,facebook.com / referral,2,2,1,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4623,2026-02-09,m.facebook.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4533,2026-02-10,(direct) / (none),28,26,23,2,99.23,10,9,2026-03-13 11:33:30.792414+00
4532,2026-02-10,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,29,27,19,2,0.02,25,13,2026-03-13 11:33:30.792414+00
4535,2026-02-10,google / organic,26,21,15,2,99.91,16,8,2026-03-13 11:33:30.792414+00
4539,2026-02-10,ig / social,22,22,22,1,220.07,7,6,2026-03-13 11:33:30.792414+00
4551,2026-02-10,(not set),13,7,1,0,0.00,8,3,2026-03-13 11:33:30.792414+00
4564,2026-02-10,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],8,8,7,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4568,2026-02-10,facebook / cpc_[CJ1] [AUTO] [FB + IG] [FRIO] [INTERESSES] [HM] [BR] [18-65+] — Cópia,7,7,6,0,0.00,0,1,2026-03-13 11:33:30.792414+00
4569,2026-02-10,l.instagram.com / referral,7,6,5,0,0.00,3,2,2026-03-13 11:33:30.792414+00
4574,2026-02-10,rptn / whatsapp,6,6,7,2,38.92,1,0,2026-03-13 11:33:30.792414+00
4599,2026-02-10,IGShopping / Social,3,3,3,0,0.00,3,3,2026-03-13 11:33:30.792414+00
4600,2026-02-10,facebook / paid,3,2,1,0,0.00,2,2,2026-03-13 11:33:30.792414+00
4624,2026-02-10,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,2,2,2,0,0.00,5,0,2026-03-13 11:33:30.792414+00
4625,2026-02-10,facebook / cpc_[CJ2] [AUTO] [FB + IG] [FRIO] [ADVANTAGE+] [HM] [BR] [18-65+] — Cópia,2,2,2,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4626,2026-02-10,judge.me / referral,2,2,3,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4648,2026-02-10,admin.shopify.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4649,2026-02-10,adsmanager.facebook.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4650,2026-02-10,facebook / cpc_[CJ1] [AUTO] [FB IG] [FRIO] [INTERESSES] [HM] [BR] [18-65 ] — Cópia,1,1,2,0,0.00,1,1,2026-03-13 11:33:30.792414+00
4651,2026-02-10,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65 ],1,1,0,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4652,2026-02-10,facebook / cpc_[CJ1]+[AUTO]+[FB+++IG]+[QUENTE]+[MIX.+QUENTE]+[HM]+[BR]+[18-65+],1,1,1,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4653,2026-02-10,facebook / cpc_{{adset.name}},1,1,1,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4654,2026-02-10,google / cpc,1,1,0,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4655,2026-02-10,l.facebook.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4531,2026-02-11,google / organic,30,22,13,1,35.01,5,3,2026-03-13 11:33:30.792414+00
4534,2026-02-11,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,27,26,14,2,0.03,15,14,2026-03-13 11:33:30.792414+00
4540,2026-02-11,ig / social,22,20,18,2,209.93,20,5,2026-03-13 11:33:30.792414+00
4552,2026-02-11,(direct) / (none),13,11,8,1,188.91,5,4,2026-03-13 11:33:30.792414+00
4555,2026-02-11,facebook / paid,12,12,10,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4558,2026-02-11,(not set),11,7,6,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4563,2026-02-11,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],9,8,4,0,0.00,2,1,2026-03-13 11:33:30.792414+00
4579,2026-02-11,bing / organic,5,4,4,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4580,2026-02-11,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,5,4,3,0,0.00,1,1,2026-03-13 11:33:30.792414+00
4601,2026-02-11,adsmanager.facebook.com / referral,3,2,0,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4602,2026-02-11,facebook / cpc_[CJ1] [AUTO] [FB + IG] [FRIO] [INTERESSES] [HM] [BR] [18-65+] — Cópia,3,3,4,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4603,2026-02-11,service.pagbrasil.com / referral,3,1,0,1,110.00,1,1,2026-03-13 11:33:30.792414+00
4627,2026-02-11,facebook / cpc_[CJ2] [AUTO] [FB + IG] [FRIO] [ADVANTAGE+] [HM] [BR] [18-65+] — Cópia,2,2,2,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4628,2026-02-11,google / cpc,2,2,0,0,0.00,2,2,2026-03-13 11:33:30.792414+00
4629,2026-02-11,rptn / whatsapp,2,2,1,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4656,2026-02-11,admin.shopify.com / referral,1,1,0,0,0.00,1,0,2026-03-13 11:33:30.792414+00
4657,2026-02-11,instagram.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4658,2026-02-11,judge.me / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4659,2026-02-11,l.wl.co / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:30.792414+00
4681,2026-02-12,facebook / paid,16,16,13,0,0.00,2,2,2026-03-13 11:33:31.978092+00
4662,2026-02-12,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,31,29,19,4,0.04,19,13,2026-03-13 11:33:31.978092+00
4663,2026-02-12,google / organic,28,26,21,1,89.91,5,4,2026-03-13 11:33:31.978092+00
4666,2026-02-12,(direct) / (none),25,22,16,2,422.56,6,7,2026-03-13 11:33:31.978092+00
4670,2026-02-12,ig / social,21,20,19,0,0.00,4,2,2026-03-13 11:33:31.978092+00
4695,2026-02-12,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],9,9,4,0,0.00,2,1,2026-03-13 11:33:31.978092+00
4702,2026-02-12,rptn / whatsapp,6,5,4,1,66.13,1,2,2026-03-13 11:33:31.978092+00
4707,2026-02-12,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,5,3,2,0,0.00,2,2,2026-03-13 11:33:31.978092+00
4715,2026-02-12,(not set) / paid,3,2,2,1,35.02,3,1,2026-03-13 11:33:31.978092+00
4724,2026-02-12,google / cpc,2,2,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4725,2026-02-12,l.instagram.com / referral,2,2,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4732,2026-02-12,(not set),1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4733,2026-02-12,IGShopping / Social,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4734,2026-02-12,admin.shopify.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4735,2026-02-12,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65 ],1,1,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4674,2026-02-13,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,18,18,14,2,0.03,11,9,2026-03-13 11:33:31.978092+00
4675,2026-02-13,facebook / paid,18,16,17,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4676,2026-02-13,google / organic,18,15,11,0,0.00,3,5,2026-03-13 11:33:31.978092+00
4680,2026-02-13,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],17,16,9,0,0.00,8,4,2026-03-13 11:33:31.978092+00
4667,2026-02-13,ig / social,24,24,23,0,0.00,2,0,2026-03-13 11:33:31.978092+00
4683,2026-02-13,(direct) / (none),14,12,10,1,35.01,1,2,2026-03-13 11:33:31.978092+00
4697,2026-02-13,l.instagram.com / referral,8,8,7,0,0.00,1,1,2026-03-13 11:33:31.978092+00
4708,2026-02-13,(not set),5,5,1,0,0.00,1,0,2026-03-13 11:33:31.978092+00
4709,2026-02-13,admin.shopify.com / referral,5,2,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4710,2026-02-13,rptn / whatsapp,5,5,3,2,0.02,4,3,2026-03-13 11:33:31.978092+00
4716,2026-02-13,IGShopping / Social,3,2,2,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4726,2026-02-13,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,2,2,2,0,0.00,0,1,2026-03-13 11:33:31.978092+00
4736,2026-02-13,asd.a2zinc.net / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4737,2026-02-13,facebook / cpc_{{adset.name}},1,1,1,1,0.01,1,1,2026-03-13 11:33:31.978092+00
4738,2026-02-13,google / cpc,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4739,2026-02-13,instagram.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4740,2026-02-13,shopify.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4661,2026-02-14,facebook / paid,33,29,25,1,0.01,3,2,2026-03-13 11:33:31.978092+00
4671,2026-02-14,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,21,21,17,2,0.03,9,10,2026-03-13 11:33:31.978092+00
4684,2026-02-14,google / organic,14,11,8,2,209.90,6,4,2026-03-13 11:33:31.978092+00
4685,2026-02-14,l.instagram.com / referral,14,14,15,0,0.00,4,3,2026-03-13 11:33:31.978092+00
4690,2026-02-14,ig / social,12,11,10,0,0.00,5,1,2026-03-13 11:33:31.978092+00
4696,2026-02-14,(direct) / (none),9,7,6,1,0.01,2,0,2026-03-13 11:33:31.978092+00
4698,2026-02-14,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,8,7,7,1,0.02,5,6,2026-03-13 11:33:31.978092+00
4703,2026-02-14,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],6,6,4,1,0.01,3,2,2026-03-13 11:33:31.978092+00
4711,2026-02-14,rptn / whatsapp,5,4,3,1,66.13,4,2,2026-03-13 11:33:31.978092+00
4727,2026-02-14,google / cpc,2,2,2,1,35.01,1,1,2026-03-13 11:33:31.978092+00
4741,2026-02-14,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65 ],1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4742,2026-02-14,instagram.com / paid,1,1,2,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4743,2026-02-14,rptn / email,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4744,2026-02-14,service.pagbrasil.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4672,2026-02-15,facebook / paid,20,20,17,1,0.01,3,2,2026-03-13 11:33:31.978092+00
4660,2026-02-15,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,36,35,26,3,0.03,15,11,2026-03-13 11:33:31.978092+00
4686,2026-02-15,(direct) / (none),14,12,12,0,0.00,4,6,2026-03-13 11:33:31.978092+00
4691,2026-02-15,google / organic,12,12,12,1,38.90,11,11,2026-03-13 11:33:31.978092+00
4699,2026-02-15,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],7,7,5,0,0.00,1,0,2026-03-13 11:33:31.978092+00
4700,2026-02-15,ig / social,7,7,7,0,0.00,1,1,2026-03-13 11:33:31.978092+00
4717,2026-02-15,(not set),3,3,3,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4718,2026-02-15,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,3,3,3,0,0.00,3,2,2026-03-13 11:33:31.978092+00
4719,2026-02-15,l.instagram.com / referral,3,3,3,0,0.00,1,1,2026-03-13 11:33:31.978092+00
4728,2026-02-15,(not set) / paid,2,2,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4729,2026-02-15,service.pagbrasil.com / referral,2,2,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4745,2026-02-15,IGShopping / Social,1,1,1,1,99.21,2,2,2026-03-13 11:33:31.978092+00
4746,2026-02-15,facebook / cpc_[CJ2] [AUTO] [FB + IG] [FRIO] [ADVANTAGE+] [HM] [BR] [18-65+],1,1,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4747,2026-02-15,facebook.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4748,2026-02-15,instagram.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4749,2026-02-15,l.wl.co / referral,1,1,1,0,0.00,3,1,2026-03-13 11:33:31.978092+00
4750,2026-02-15,rptn / whatsapp,1,1,1,0,0.00,1,3,2026-03-13 11:33:31.978092+00
4677,2026-02-16,facebook / paid,18,17,13,0,0.00,4,1,2026-03-13 11:33:31.978092+00
4678,2026-02-16,google / organic,18,16,14,1,84.92,10,11,2026-03-13 11:33:31.978092+00
4664,2026-02-16,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,27,25,20,2,0.03,19,15,2026-03-13 11:33:31.978092+00
4687,2026-02-16,(direct) / (none),13,12,10,0,0.00,5,5,2026-03-13 11:33:31.978092+00
4688,2026-02-16,ig / social,13,12,11,0,0.00,2,0,2026-03-13 11:33:31.978092+00
4712,2026-02-16,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,5,4,3,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4713,2026-02-16,rptn / whatsapp,5,5,4,1,0.01,0,0,2026-03-13 11:33:31.978092+00
4720,2026-02-16,(not set),3,3,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4721,2026-02-16,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],3,3,2,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4722,2026-02-16,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65 ],3,3,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4751,2026-02-16,IGShopping / Social,1,1,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4752,2026-02-16,facebook / cpc_[CJ2] [AUTO] [FB + IG] [FRIO] [ADVANTAGE+] [HM] [BR] [18-65+],1,1,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4753,2026-02-16,google / cpc,1,1,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4754,2026-02-16,l.facebook.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4755,2026-02-16,l.wl.co / referral,1,1,0,0,0.00,0,1,2026-03-13 11:33:31.978092+00
4756,2026-02-16,shopify.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4679,2026-02-17,(direct) / (none),18,16,14,0,0.00,5,7,2026-03-13 11:33:31.978092+00
4665,2026-02-17,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,27,25,16,2,0.02,16,10,2026-03-13 11:33:31.978092+00
4682,2026-02-17,google / organic,15,10,8,0,0.00,1,0,2026-03-13 11:33:31.978092+00
4689,2026-02-17,facebook / paid,13,13,10,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4692,2026-02-17,ig / social,11,10,6,0,0.00,4,3,2026-03-13 11:33:31.978092+00
4704,2026-02-17,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,6,5,5,1,0.01,5,3,2026-03-13 11:33:31.978092+00
4714,2026-02-17,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],5,4,2,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4723,2026-02-17,rptn / whatsapp,3,3,3,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4730,2026-02-17,shopify.com / referral,2,2,2,0,0.00,2,0,2026-03-13 11:33:31.978092+00
4757,2026-02-17,(not set),1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4758,2026-02-17,(not set) / paid,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4759,2026-02-17,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65 ],1,1,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4760,2026-02-17,instagram.com / paid,1,1,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4761,2026-02-17,service.pagbrasil.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4673,2026-02-18,(direct) / (none),19,17,14,0,0.00,1,1,2026-03-13 11:33:31.978092+00
4668,2026-02-18,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,22,21,16,1,0.01,9,6,2026-03-13 11:33:31.978092+00
4669,2026-02-18,ig / social,22,15,12,1,99.91,4,2,2026-03-13 11:33:31.978092+00
4693,2026-02-18,google / organic,11,11,9,0,0.00,2,1,2026-03-13 11:33:31.978092+00
4694,2026-02-18,facebook / paid,10,10,8,1,0.01,4,1,2026-03-13 11:33:31.978092+00
4701,2026-02-18,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,7,5,5,0,0.00,3,2,2026-03-13 11:33:31.978092+00
4705,2026-02-18,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],6,6,4,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4706,2026-02-18,rptn / whatsapp,6,6,3,0,0.00,2,3,2026-03-13 11:33:31.978092+00
4731,2026-02-18,shopify.com / referral,2,2,0,0,0.00,1,0,2026-03-13 11:33:31.978092+00
4762,2026-02-18,linkedin.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4763,2026-02-18,stoneco.lightning.force.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:31.978092+00
4769,2026-02-19,(direct) / (none),31,17,14,1,0.01,2,3,2026-03-13 11:33:32.865802+00
4770,2026-02-19,ig / social,31,26,22,2,0.02,8,5,2026-03-13 11:33:32.865802+00
4778,2026-02-19,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,20,20,14,1,0.01,15,8,2026-03-13 11:33:32.865802+00
4779,2026-02-19,google / organic,20,16,12,1,38.90,12,6,2026-03-13 11:33:32.865802+00
4794,2026-02-19,facebook / paid,11,11,11,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4795,2026-02-19,l.instagram.com / referral,11,11,10,0,0.00,2,2,2026-03-13 11:33:32.865802+00
4807,2026-02-19,stoneco.lightning.force.com / referral,5,1,0,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4812,2026-02-19,IGShopping / Social,3,3,3,0,0.00,2,2,2026-03-13 11:33:32.865802+00
4813,2026-02-19,rptn / whatsapp,3,3,2,0,0.00,3,3,2026-03-13 11:33:32.865802+00
4814,2026-02-19,shopify.com / referral,3,3,2,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4824,2026-02-19,(not set) / paid,2,2,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4825,2026-02-19,admin.shopify.com / referral,2,1,0,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4826,2026-02-19,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],2,2,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4827,2026-02-19,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,2,2,2,0,0.00,1,2,2026-03-13 11:33:32.865802+00
4828,2026-02-19,facebook.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4829,2026-02-19,google / cpc,2,2,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4843,2026-02-19,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX. QUENTE] [HM] [BR] [18-65+],1,1,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4844,2026-02-19,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65 ],1,1,0,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4845,2026-02-19,instagram.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4846,2026-02-19,l.wl.co / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4771,2026-02-20,ig / social,30,20,18,0,0.00,8,6,2026-03-13 11:33:32.865802+00
4780,2026-02-20,facebook / paid,20,20,14,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4783,2026-02-20,google / organic,18,17,12,2,0.03,3,5,2026-03-13 11:33:32.865802+00
4764,2026-02-20,(direct) / (none),53,36,30,0,0.00,1,1,2026-03-13 11:33:32.865802+00
4788,2026-02-20,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,15,15,11,3,0.03,9,7,2026-03-13 11:33:32.865802+00
4801,2026-02-20,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],7,7,4,0,0.00,1,1,2026-03-13 11:33:32.865802+00
4802,2026-02-20,l.instagram.com / referral,7,6,5,0,0.00,1,1,2026-03-13 11:33:32.865802+00
4805,2026-02-20,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,6,5,5,0,0.00,3,5,2026-03-13 11:33:32.865802+00
4830,2026-02-20,(not set),2,2,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4831,2026-02-20,IGShopping / Social,2,2,2,1,0.01,2,2,2026-03-13 11:33:32.865802+00
4832,2026-02-20,facebook.com / referral,2,1,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4833,2026-02-20,rptn / whatsapp,2,2,2,1,247.50,5,4,2026-03-13 11:33:32.865802+00
4834,2026-02-20,shopify.com / referral,2,2,0,1,297.63,9,1,2026-03-13 11:33:32.865802+00
4847,2026-02-20,google / cpc,1,1,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4848,2026-02-20,instagram.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4849,2026-02-20,l.wl.co / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4773,2026-02-21,ig / social,23,12,7,1,173.44,5,4,2026-03-13 11:33:32.865802+00
4785,2026-02-21,(direct) / (none),17,7,3,0,0.00,0,1,2026-03-13 11:33:32.865802+00
4787,2026-02-21,google / organic,16,11,7,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4789,2026-02-21,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,15,15,8,3,0.04,15,8,2026-03-13 11:33:32.865802+00
4799,2026-02-21,facebook / paid,9,9,7,1,0.01,3,1,2026-03-13 11:33:32.865802+00
4803,2026-02-21,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],7,7,4,0,0.00,5,0,2026-03-13 11:33:32.865802+00
4815,2026-02-21,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,3,3,2,0,0.00,1,2,2026-03-13 11:33:32.865802+00
4850,2026-02-21,(not set),1,1,0,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4851,2026-02-21,facebook.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4852,2026-02-21,google / cpc,1,1,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4853,2026-02-21,instagram.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4854,2026-02-21,l.wl.co / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4791,2026-02-22,ig / social,14,7,3,1,0.01,2,1,2026-03-13 11:33:32.865802+00
4792,2026-02-22,(direct) / (none),12,7,5,0,0.00,3,2,2026-03-13 11:33:32.865802+00
4793,2026-02-22,google / organic,12,10,9,0,0.00,1,1,2026-03-13 11:33:32.865802+00
4796,2026-02-22,facebook / paid,11,11,7,0,0.00,4,1,2026-03-13 11:33:32.865802+00
4806,2026-02-22,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65+] — Cópia,6,6,4,1,0.01,5,3,2026-03-13 11:33:32.865802+00
4809,2026-02-22,facebook / cpc_[CJ1] [AUTO] [FB IG] [QUENTE] [MIX QUENTE] [HM] [BR] [18-65 ] — Cópia,4,3,2,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4835,2026-02-22,bing / organic,2,2,2,0,0.00,1,0,2026-03-13 11:33:32.865802+00
4836,2026-02-22,rptn / whatsapp,2,2,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4855,2026-02-22,(not set),1,1,1,0,0.00,0,0,2026-03-13 11:33:32.865802+00
4856,2026-02-22,facebook / cpc_[CJ1] [AUTO] [FB + IG] [QUENTE] [VISITANTES DO SITE] [HM] [BR] [18-65+],1,1,0,0,0.00,0,0,2026-03-13 11:33:32.865802+00
